ProteinID	sim_BP	sim_MF	sim_CC
CSH1-3g14791	2.83747704852035	NA	NA
CSH1-7g33174	NA	4.92729509216742	NA
CSH1-7g34256	5.32823104862021	8.55042346166284	7.78949597309689
CSH1-4g17125	0.681742952307852	NA	NA
CSH1-12g54819	8.25935692306512	NA	NA
CSH1-8g36569	1.32972386110815	2.88071875889519	NA
CSH1-6g32273	NA	NA	8.70701039806522
CSH1-1g07430	9.39893388553099	9.68661595798277	9.63393570015385
CSH1-11g52805	NA	4.199651475864	NA
CSH1-6g30535	NA	10.2359221023168	NA
CSH1-11g52031	NA	NA	3.21221099059833
CSH1-12g57547	NA	NA	3.21221099059833
CSH1-1g06778	9.28529168987412	NA	NA
CSH1-2g11679	3.53034343657354	3.31785717973332	6.46021119289973
CSH1-3g15165	5.3406638906753	6.41023693242155	NA
CSH1-11g53922	NA	7.15448464877768	5.37805647519076
CSH1-1g07710	NA	4.69596305880329	NA
CSH1-11g53031	NA	7.16409037105787	NA
CSH1-4g18004	1.32972386110815	2.88071875889519	5.37805647519076
CSH1-11g53510	6.00435385602348	10.7852282466509	NA
CSH1-5g22448	6.26435148786256	10.7852282466509	4.29513373289454
CSH1-11g51008	NA	6.27291782470853	NA
CSH1-2g12267	NA	3.62827188203524	3.21221099059833
CSH1-6g28929	1.54571749737491	1.86951029661771	NA
CSH1-5g24386	7.4173998152032	NA	NA
CSH1-9g43217	NA	NA	7.60371419488064
CSH1-11g48878	NA	6.52598898130534	NA
CSH1-4g19484	NA	10.7852282466509	7.68489549831216
CSH1-4g18956	4.44012773610015	4.27750526368311	5.37805647519076
CSH1-12g56810	0	NA	3.21221099059833
CSH1-1g01046	7.59942232303495	10.7852282466509	7.46007968891383
CSH1-2g09365	0.988102387105634	1.90703614664732	4.88522324366413
CSH1-5g25293	6.24886408290035	10.7852282466509	4.83659510404265
CSH1-2g10889	NA	8.15039175073231	NA
CSH1-6g29808	NA	8.91838547992149	NA
CSH1-2g08863	10.1640015842039	5.16279137529466	8.37211354721778
CSH1-10g48164	NA	3.22610733571047	NA
CSH1-4g18318	NA	NA	4.65610798032661
CSH1-1g02907	NA	7.16409037105787	NA
CSH1-3g15413	2.66432802128842	1.94456199667693	NA
CSH1-8g39010	NA	4.02134333808844	NA
CSH1-2g08351	NA	4.02134333808844	NA
CSH1-1g01348	5.21580194832702	8.14617091703562	4.35732706503824
CSH1-11g51685	4.30517759734337	8.29610455767836	NA
CSH1-4g20629	NA	1.56930349638079	NA
CSH1-1g02339	6.93508064494082	10.7852282466509	8.08892118498816
CSH1-12g54729	6.17010772980962	7.41572205723787	NA
CSH1-10g48191	6.93508064494082	10.7852282466509	NA
CSH1-6g27564	6.13154953655753	9.17446230594191	NA
CSH1-7g33739	1.54571749737491	7.03131996363153	NA
CSH1-4g20582	0.681742952307852	6.23135135505034	NA
CSH1-3g15373	NA	8.91838547992149	NA
CSH1-12g57367	3.41882718087696	NA	NA
CSH1-5g21707	NA	4.58047390526766	NA
CSH1-2g10290	NA	NA	7.78949597309689
CSH1-11g49706	4.32688996330609	1.56930349638079	3.11972922331207
CSH1-6g29928	9.98050929043383	8.65433504705581	8.23896931447821
CSH1-5g24964	1.96863567241305	NA	5.44289399468607
CSH1-1g04280	6.20026076798031	NA	NA
CSH1-6g28613	1.25772598235256	2.88071875889519	4.69933299332349
CSH1-6g27516	NA	7.52713170862939	NA
CSH1-11g52071	NA	4.20215729401547	NA
CSH1-9g42382	4.63249555194677	3.885505139366	5.37805647519076
CSH1-11g52837	1.15928812303119	3.46858162298231	2.47235685230826
CSH1-8g38632	7.89795247387867	7.78170242969019	NA
CSH1-3g16105	NA	5.74591780343809	NA
CSH1-11g52947	NA	4.02134333808844	NA
CSH1-4g17974	4.65523634298235	6.71746192395709	NA
CSH1-12g55563	6.72210660814094	3.885505139366	5.37805647519076
CSH1-9g43595	NA	8.48124705908336	8.26088916130003
CSH1-4g20650	0.681742952307852	NA	4.93883297710062
CSH1-11g49263	NA	7.60073877186049	NA
CSH1-4g17619	NA	NA	5.37805647519076
CSH1-1g07251	6.12372989738502	8.02007096660267	5.37805647519076
CSH1-12g56723	5.55226578270797	NA	7.78949597309689
CSH1-9g42486	6.37142087123212	6.46842871730286	7.78949597309689
CSH1-8g39286	10.2359221023168	7.87370529890937	7.35885686723386
CSH1-11g53677	NA	10.2359221023168	NA
CSH1-6g32497	NA	5.68026939476925	NA
CSH1-10g47302	8.80586071353764	8.1496335675995	9.30483364173992
CSH1-11g53513	NA	8.36907933558743	NA
CSH1-1g06190	NA	3.40833337766153	5.37805647519076
CSH1-5g21424	1.32972386110815	2.88071875889519	4.83659510404265
CSH1-6g29504	NA	6.64729673206898	7.78949597309689
CSH1-1g06137	NA	NA	5.37805647519076
CSH1-5g26234	NA	4.70988221556219	5.37805647519076
CSH1-5g21746	8.72178977803316	NA	7.32153183234145
CSH1-8g39572	3.92354590943822	4.71939655913701	NA
CSH1-5g24524	NA	7.45302373647567	8.37211354721778
CSH1-7g35409	6.87335255979476	8.75479161929164	7.11643437488158
CSH1-5g22053	NA	3.31785717973332	NA
CSH1-8g39989	7.37529443897682	NA	7.68489549831216
CSH1-12g54140	NA	NA	5.37805647519076
CSH1-3g15738	NA	5.19012503783912	NA
CSH1-12g57134	NA	4.02134333808844	NA
CSH1-2g09372	5.50767593945651	NA	7.78949597309689
CSH1-9g44770	8.0991101824505	NA	8.70701039806522
CSH1-11g52078	NA	4.02134333808844	NA
CSH1-3g16511	7.200039070553	10.7852282466509	NA
CSH1-7g32927	4.57388099400212	9.95692603005488	NA
CSH1-5g22970	6.03110545408331	NA	NA
CSH1-3g16488	NA	7.16409037105787	NA
CSH1-11g53223	NA	9.17579033421678	9.17579033421678
CSH1-9g43151	NA	9.39893388553099	NA
CSH1-5g25070	NA	5.68536181882668	NA
CSH1-5g25565	NA	NA	5.37805647519076
CSH1-5g23811	NA	5.50202451791289	NA
CSH1-11g50885	NA	4.85298305920287	NA
CSH1-8g38827	7.4173998152032	NA	NA
CSH1-7g33483	NA	1.56930349638079	3.02724745602581
CSH1-8g38567	NA	7.16409037105787	NA
CSH1-5g26941	NA	2.88071875889519	3.21221099059833
CSH1-4g18350	5.55756862835261	7.61770112090185	NA
CSH1-8g40625	3.60745528517418	5.09348565905334	NA
CSH1-1g01108	8.03664413400428	NA	8.10838436564503
CSH1-3g13450	NA	8.0944262634204	NA
CSH1-8g40635	NA	3.84547179849966	8.89197393263774
CSH1-1g02607	1.54571749737491	2.61843570639231	4.51390610086691
CSH1-8g37706	7.4173998152032	NA	NA
CSH1-9g44707	NA	4.02134333808844	NA
CSH1-3g12667	9.23970701997172	8.08892118498816	NA
CSH1-2g08441	0.681742952307852	3.31785717973332	7.78949597309689
CSH1-2g10649	6.33564490496897	8.55042346166284	7.78949597309689
CSH1-11g51715	NA	1.86951029661771	NA
CSH1-11g52000	NA	10.7852282466509	NA
CSH1-1g07095	NA	4.02134333808844	NA
CSH1-6g32057	6.23081738152916	7.76320116631895	NA
CSH1-2g07887	NA	2.01961369673616	NA
CSH1-12g57560	NA	7.16409037105787	NA
CSH1-12g57706	NA	2.85460719413116	NA
CSH1-12g54237	NA	3.28304176004795	4.29513373289454
CSH1-7g33156	NA	NA	8.03875456555453
CSH1-2g09066	2.14301356831694	2.01961369673616	3.21221099059833
CSH1-11g52882	NA	4.59560529902683	NA
CSH1-5g25195	6.17510121159449	8.48124705908336	6.25433176673898
CSH1-3g15322	5.85421077939841	NA	NA
CSH1-3g12771	NA	3.40833337766153	9.17579033421678
CSH1-11g54003	5.87604863223209	9.41714612122239	5.74612239065342
CSH1-11g49825	4.82806127868235	8.52053864077473	7.29708609899011
CSH1-6g31181	6.12372989738502	6.96580504864867	NA
CSH1-5g21505	7.8391126239652	3.85144423008438	NA
CSH1-10g45635	NA	3.31785717973332	NA
CSH1-7g33382	4.04691244362168	6.91229205153565	NA
CSH1-9g44035	NA	7.97627069658121	NA
CSH1-3g12709	NA	5.97489338936306	6.78467376932103
CSH1-11g53178	4.79626682976101	NA	2.47235685230826
CSH1-1g05109	NA	4.64054862392934	NA
CSH1-2g08915	7.4173998152032	NA	NA
CSH1-10g46365	NA	7.16409037105787	NA
CSH1-4g19239	8.27233578809376	NA	7.46872791297861
CSH1-7g35283	NA	1.86951029661771	NA
CSH1-8g37282	3.46536331684191	4.26512446049847	NA
CSH1-3g15486	NA	7.16409037105787	NA
CSH1-10g47762	7.38403086498872	NA	10.7852282466509
CSH1-7g36106	NA	2.88071875889519	NA
CSH1-5g22524	NA	6.03767465556724	8.13758013825168
CSH1-3g16649	NA	1.56930349638079	6.36650206014788
CSH1-2g11890	6.87940206683162	8.48124705908336	NA
CSH1-9g44154	NA	3.40833337766153	NA
CSH1-2g07940	7.70147000120671	NA	NA
CSH1-10g48408	0	4.70988221556219	NA
CSH1-1g07164	NA	2.66214954847612	NA
CSH1-1g01942	4.93280260798577	1.90703614664732	3.21221099059833
CSH1-1g00324	2.83190990009045	1.90703614664732	NA
CSH1-1g01615	NA	7.16409037105787	NA
CSH1-3g16548	8.14617091703562	7.68396048805692	5.37805647519076
CSH1-12g56250	NA	9.39893388553099	NA
CSH1-10g45530	7.92949994008608	NA	NA
CSH1-1g07589	NA	4.02134333808844	NA
CSH1-10g48170	NA	3.62827188203524	NA
CSH1-4g19995	6.08474788085846	6.64729673206898	7.78949597309689
CSH1-6g30958	NA	3.31785717973332	NA
CSH1-9g41422	0.681742952307852	1.56930349638079	8.41281994431981
CSH1-6g30256	NA	5.29573412743342	NA
CSH1-12g55759	8.23529503273878	8.086146895892	7.78949597309689
CSH1-12g55360	NA	5.68536181882668	NA
CSH1-8g37539	8.70578670497104	8.48124705908336	7.06645676025122
CSH1-7g32794	0	6.35633705104119	NA
CSH1-1g06207	6.17010772980962	8.29610455767836	NA
CSH1-12g57621	6.95658685016178	9.17446230594191	NA
CSH1-3g16453	5.90773626111826	7.8142343772094	NA
CSH1-4g17725	3.89334959938478	3.31785717973332	3.21221099059833
CSH1-2g09054	10.7852282466509	NA	8.26088916130003
CSH1-1g00877	NA	4.03107559625834	NA
CSH1-6g31014	5.85797456149367	NA	8.23896931447821
CSH1-11g49433	NA	7.16409037105787	NA
CSH1-4g17608	NA	NA	5.37805647519076
CSH1-10g46386	4.38173212778155	7.61613068495101	NA
CSH1-11g53122	NA	4.20215729401547	NA
CSH1-11g49802	NA	5.39809166095337	NA
CSH1-1g01901	NA	4.70988221556219	4.83659510404265
CSH1-11g49533	5.11557022496265	5.31947363518949	7.78949597309689
CSH1-10g48309	NA	4.5307867821912	NA
CSH1-11g49661	9.88934851203685	9.63323765286712	NA
CSH1-2g12135	NA	5.68536181882668	NA
CSH1-6g32678	6.12372989738502	6.19035423316031	5.37805647519076
CSH1-5g22363	NA	NA	3.21221099059833
CSH1-10g48438	NA	3.40833337766153	NA
CSH1-2g11382	NA	7.16409037105787	NA
CSH1-3g16119	0.681742952307852	2.66873543823474	NA
CSH1-9g44085	NA	NA	3.21221099059833
CSH1-1g05613	NA	7.16409037105787	NA
CSH1-7g35866	6.8129821646848	7.22727902047487	5.37805647519076
CSH1-10g48244	0	5.47223911666353	NA
CSH1-3g14695	0.681742952307852	2.01961369673616	NA
CSH1-3g15656	NA	4.68490929463081	NA
CSH1-10g48358	0.681742952307852	1.56930349638079	3.21221099059833
CSH1-2g12227	NA	7.16409037105787	NA
CSH1-11g51284	NA	7.16409037105787	NA
CSH1-7g33300	7.2196361522252	10.7852282466509	7.4179324166644
CSH1-10g46866	7.64973403072173	7.42401653485062	NA
CSH1-1g00328	NA	3.62827188203524	NA
CSH1-8g40640	8.11695553797896	NA	9.79829851004357
CSH1-3g14785	NA	7.49647656217854	NA
CSH1-5g26155	NA	4.02134333808844	4.43506873021786
CSH1-2g09120	NA	7.10224870225859	NA
CSH1-8g37205	NA	4.64242798754294	NA
CSH1-11g50288	9.037979241631	8.48124705908336	7.94534677563117
CSH1-5g23950	0	5.83261458510528	NA
CSH1-9g42296	4.44603030971247	6.32882862414071	NA
CSH1-10g48473	7.3048375967309	4.02134333808844	NA
CSH1-2g10302	7.4173998152032	NA	NA
CSH1-8g40839	6.95972829376134	8.58800366931466	7.78949597309689
CSH1-1g05586	0.681742952307852	NA	7.60371419488064
CSH1-10g48149	NA	3.37090083382843	NA
CSH1-1g02670	NA	1.86951029661771	NA
CSH1-6g28186	NA	1.56930349638079	NA
CSH1-4g19568	10.0920810660909	NA	4.83659510404265
CSH1-6g30818	9.17579033421678	10.2359221023168	10.7852282466509
CSH1-3g16650	8.23225550970059	NA	7.68489549831216
CSH1-9g42212	NA	NA	4.83659510404265
CSH1-11g49808	6.4855652361735	8.02007096660267	9.17579033421678
CSH1-12g55489	NA	6.67435438247757	NA
CSH1-1g04175	7.47920772923433	NA	7.18576262630679
CSH1-9g44522	NA	4.85298305920287	4.14166224230155
CSH1-1g02349	NA	7.45170274716405	NA
CSH1-5g25596	6.1041753470139	6.35144451581306	7.60371419488064
CSH1-11g52558	NA	NA	9.17579033421678
CSH1-1g07208	6.69540028835428	NA	7.27007046586707
CSH1-9g44666	3.84686513169891	5.4819233385918	NA
CSH1-11g50121	NA	7.16409037105787	NA
CSH1-5g26166	NA	NA	4.43506873021786
CSH1-4g18234	6.17010772980962	4.50160949928	NA
CSH1-12g54888	3.68333347538425	NA	4.65610798032661
CSH1-11g50843	NA	1.86951029661771	NA
CSH1-8g38731	NA	3.85144423008438	NA
CSH1-9g42134	7.52852911967932	4.53993353997853	8.26088916130003
CSH1-5g24881	7.8391126239652	5.29573412743342	NA
CSH1-2g12024	7.19015216443392	NA	9.44964468365967
CSH1-3g13270	10.2359221023168	NA	7.6679014737724
CSH1-2g09981	NA	NA	3.21221099059833
CSH1-2g11280	7.18592188624538	8.99691799545252	7.75602134422986
CSH1-2g09968	NA	NA	3.21221099059833
CSH1-6g32171	4.07502758488111	5.68026939476925	7.28186292275793
CSH1-6g27973	NA	5.49371116040046	6.14042528921569
CSH1-8g39415	NA	6.23135135505034	NA
CSH1-2g11127	NA	3.85144423008438	NA
CSH1-12g56080	4.35467118989792	3.885505139366	5.37805647519076
CSH1-9g41359	6.12092658117699	10.3231301262776	7.61409237531949
CSH1-1g06435	NA	4.02134333808844	NA
CSH1-1g05314	7.31311978949182	NA	NA
CSH1-9g41790	NA	8.79409995665293	NA
CSH1-4g19169	5.47106609542828	7.61613068495101	NA
CSH1-5g26081	3.27759846560946	5.05798591548248	NA
CSH1-11g51321	NA	10.7852282466509	NA
CSH1-12g56199	NA	2.01961369673616	NA
CSH1-2g10976	3.8937585143051	6.91229205153565	NA
CSH1-1g04702	NA	3.23532203946858	NA
CSH1-8g40091	NA	NA	10.7852282466509
CSH1-5g24762	9.60011222615441	NA	8.70701039806522
CSH1-11g53526	7.4173998152032	NA	NA
CSH1-8g36989	NA	3.78684795197007	4.68421348972146
CSH1-7g35488	0	6.1784698189601	4.55544866717186
CSH1-1g02747	5.7084588868185	NA	10.7852282466509
CSH1-10g47289	3.32648389648621	6.67435438247757	3.21221099059833
CSH1-2g08085	NA	7.07861462393402	NA
CSH1-5g24815	NA	7.16409037105787	NA
CSH1-10g48429	10.7852282466509	10.7852282466509	NA
CSH1-5g25623	1.32972386110815	3.31785717973332	7.78949597309689
CSH1-3g12408	3.52965045785411	NA	NA
CSH1-5g22471	1.40172173986374	2.88071875889519	3.02724745602581
CSH1-1g04279	6.08474788085846	4.82484906668249	NA
CSH1-10g47619	5.24679718565122	9.36862157462277	NA
CSH1-5g27276	8.70578670497104	10.1857544284513	9.68661595798277
CSH1-1g05433	NA	7.16409037105787	NA
CSH1-4g17222	NA	7.2737137148781	NA
CSH1-11g50948	4.06285876796568	10.7852282466509	NA
CSH1-8g38735	NA	NA	7.78949597309689
CSH1-10g46773	3.0506857250266	1.86951029661771	3.21221099059833
CSH1-7g35786	6.93508064494082	10.7852282466509	NA
CSH1-6g30116	NA	4.82484906668249	7.78949597309689
CSH1-7g33455	NA	4.02134333808844	9.17579033421678
CSH1-12g54368	4.94893505386288	6.76318351518459	NA
CSH1-5g22775	NA	5.51512453299016	NA
CSH1-2g09506	NA	3.09998463867504	NA
CSH1-8g39404	NA	NA	9.17579033421678
CSH1-5g21597	NA	3.75753602870527	6.80865239210912
CSH1-12g56849	NA	8.48124705908336	NA
CSH1-10g47193	6.08474788085846	NA	7.78949597309689
CSH1-4g17205	NA	1.86951029661771	5.37805647519076
CSH1-12g57542	0	5.47223911666353	NA
CSH1-10g47448	9.39893388553099	7.07165617994657	5.37805647519076
CSH1-6g29480	NA	4.02134333808844	NA
CSH1-7g35738	10.7852282466509	NA	6.18912378406956
CSH1-1g06811	6.40811789752201	NA	NA
CSH1-1g03565	NA	4.20215729401547	NA
CSH1-11g52700	3.25896014521556	3.885505139366	5.37805647519076
CSH1-12g55142	NA	4.02134333808844	NA
CSH1-11g51173	NA	5.09348565905334	NA
CSH1-11g49132	NA	7.16409037105787	NA
CSH1-10g47920	1.54571749737491	1.37314055933319	4.45079011790488
CSH1-10g45556	NA	4.68490929463081	NA
CSH1-4g17317	NA	10.0569869379064	NA
CSH1-8g39932	6.52282908471826	NA	NA
CSH1-3g16002	NA	3.28304176004795	NA
CSH1-6g31827	4.98157014019451	8.23529503273878	10.7852282466509
CSH1-10g47858	6.93508064494082	10.7852282466509	4.83659510404265
CSH1-2g10475	NA	2.22394619852895	NA
CSH1-6g29112	8.25935692306512	7.40098164082656	5.37805647519076
CSH1-1g01203	6.14982804095748	9.38863434411927	7.18793055301063
CSH1-11g51015	8.27991059960275	10.7852282466509	7.78949597309689
CSH1-3g13296	NA	NA	8.26088916130003
CSH1-10g47100	2.15393912158773	1.56930349638079	5.90244853216016
CSH1-9g42638	NA	3.11352978562163	NA
CSH1-8g37464	NA	3.28304176004795	NA
CSH1-1g00087	NA	1.86951029661771	NA
CSH1-8g40176	8.25935692306512	NA	NA
CSH1-9g44329	4.9019058581626	6.20850199176631	NA
CSH1-1g00314	7.64973403072173	6.97805328644059	NA
CSH1-5g22112	NA	4.02134333808844	NA
CSH1-8g39347	10.0920810660909	NA	6.53792170653507
CSH1-1g06228	NA	8.91838547992149	NA
CSH1-8g37255	0.681742952307852	NA	NA
CSH1-1g00638	NA	7.16409037105787	NA
CSH1-12g56926	NA	7.16409037105787	NA
CSH1-1g04169	1.25772598235256	1.56930349638079	3.21221099059833
CSH1-3g16735	NA	NA	4.83659510404265
CSH1-7g36516	6.093767262526	9.32946677278012	4.38842373111009
CSH1-5g23230	NA	4.02134333808844	NA
CSH1-7g36503	NA	NA	3.21221099059833
CSH1-9g43693	1.27572545204146	NA	3.21221099059833
CSH1-2g07820	NA	5.8244444338567	NA
CSH1-3g16685	NA	10.7852282466509	7.4179324166644
CSH1-10g47649	8.99346877742282	10.7852282466509	5.56017797274932
CSH1-9g42400	NA	NA	4.83659510404265
CSH1-7g32824	8.08892118498816	10.7852282466509	NA
CSH1-1g02063	3.75245091189401	3.28471521432262	3.19444431545021
CSH1-12g54010	5.48304918119804	7.97558373217148	NA
CSH1-5g24574	10.7852282466509	NA	10.7852282466509
CSH1-10g47146	6.79992431127364	9.50688777478312	NA
CSH1-1g07545	NA	7.16409037105787	NA
CSH1-8g37887	0.681742952307852	1.56930349638079	2.47235685230826
CSH1-1g03566	NA	7.16409037105787	NA
CSH1-2g10630	2.53803046697423	1.56930349638079	3.21221099059833
CSH1-4g17811	NA	1.90703614664732	NA
CSH1-4g20766	NA	4.02134333808844	NA
CSH1-4g20678	NA	NA	5.06407617939594
CSH1-1g00979	10.7852282466509	NA	9.42044672591018
CSH1-11g51278	NA	7.02181444729187	2.81068461677354
CSH1-10g48221	NA	6.52598898130534	NA
CSH1-12g57008	5.47106609542828	6.76318351518459	NA
CSH1-4g17990	3.14066850908881	4.62499939170636	NA
CSH1-9g44989	0.681742952307852	1.56930349638079	3.21221099059833
CSH1-6g30081	1.32972386110815	1.56930349638079	3.21221099059833
CSH1-4g19486	8.43540162877868	10.7852282466509	7.62923799639281
CSH1-2g11137	0.681742952307852	NA	5.31588994727509
CSH1-5g26868	NA	1.56930349638079	NA
CSH1-11g48657	6.98515405628029	8.48124705908336	7.14834701162598
CSH1-3g16432	NA	8.48124705908336	NA
CSH1-12g55889	7.4173998152032	8.53059994379673	8.41148482369546
CSH1-9g41400	NA	NA	3.21221099059833
CSH1-1g02177	5.86324828993199	10.0769249106368	6.64517472747225
CSH1-5g24140	7.4173998152032	NA	NA
CSH1-12g54850	NA	7.13742745716231	NA
CSH1-1g04598	NA	1.86951029661771	NA
CSH1-4g20413	NA	1.56930349638079	NA
CSH1-10g47416	6.20026076798031	NA	NA
CSH1-11g49958	0.681742952307852	2.88071875889519	4.86364982700706
CSH1-2g11260	4.17243674556259	8.99327515073906	4.83659510404265
CSH1-9g42380	1.54571749737491	NA	2.47235685230826
CSH1-5g22205	NA	4.02134333808844	NA
CSH1-8g40214	9.0300198509681	8.50879891219081	5.44289399468607
CSH1-7g33316	NA	7.67586408872887	NA
CSH1-4g17186	4.06285876796568	10.7852282466509	NA
CSH1-1g06110	8.11167448129214	10.7852282466509	7.38403086498872
CSH1-9g43882	NA	NA	3.21221099059833
CSH1-3g14240	5.96374277446598	5.10638980633566	7.78949597309689
CSH1-5g24980	0.681742952307852	3.324121725112	NA
CSH1-8g37320	NA	NA	6.15168767097023
CSH1-12g56536	8.5122535582257	NA	9.46162221680678
CSH1-1g01561	1.45932004286821	5.475747170159	3.08890196754999
CSH1-6g30425	NA	5.7300845498743	NA
CSH1-9g41555	7.31113446466711	10.0920810660909	7.27940950157788
CSH1-12g55378	0.681742952307852	NA	3.02724745602581
CSH1-7g35515	8.62706263634529	6.85340261392655	8.60685188927137
CSH1-5g24816	4.07711285654436	3.84547179849966	NA
CSH1-8g37971	2.98545186197516	4.08542326210533	NA
CSH1-11g53346	NA	7.60073877186049	NA
CSH1-4g20790	NA	0	5.89271625159403
CSH1-5g25172	7.14764208692449	10.7852282466509	4.88522324366413
CSH1-10g47339	6.15297285305055	NA	8.26088916130003
CSH1-3g15007	NA	7.16409037105787	NA
CSH1-6g30785	4.06285876796568	10.0920810660909	NA
CSH1-12g55702	5.47106609542828	6.76318351518459	NA
CSH1-1g01123	4.37013128747928	7.14764208692449	NA
CSH1-5g22222	5.61506185293946	7.63934729003929	9.17579033421678
CSH1-5g26151	NA	7.05157906388576	3.21221099059833
CSH1-1g00973	NA	4.02134333808844	NA
CSH1-5g21944	1.54571749737491	1.56930349638079	5.50085348184761
CSH1-1g04806	NA	10.7852282466509	NA
CSH1-11g48600	NA	5.29573412743342	NA
CSH1-9g44242	NA	NA	4.33801730839531
CSH1-3g14062	4.78363715003421	NA	NA
CSH1-1g04363	NA	NA	8.26088916130003
CSH1-6g31703	0.681742952307852	NA	NA
CSH1-12g54256	NA	NA	3.21221099059833
CSH1-7g34263	NA	0	NA
CSH1-12g55157	7.07165617994657	8.086146895892	7.78949597309689
CSH1-4g18040	NA	3.0288590855477	3.21221099059833
CSH1-10g46913	5.66979562665138	8.48124705908336	NA
CSH1-6g30388	NA	8.40843315109769	NA
CSH1-4g20533	5.80654684109378	NA	5.77432032693294
CSH1-5g26864	7.64973403072173	6.09686468089359	4.5658644184686
CSH1-12g54962	5.57842877762814	8.69981626950242	NA
CSH1-8g37642	2.59463812166075	2.87108759009497	2.47235685230826
CSH1-3g14538	7.70539133022556	6.46444037163263	9.18997687843081
CSH1-8g39447	NA	6.05877870648008	NA
CSH1-12g57910	NA	4.02134333808844	NA
CSH1-6g31822	10.2359221023168	NA	8.94078851959391
CSH1-6g28865	3.42253748174226	6.61321652048772	7.68489549831216
CSH1-3g16483	NA	5.09348565905334	NA
CSH1-8g38785	4.95431748761693	NA	NA
CSH1-7g33459	6.95658685016178	9.17446230594191	NA
CSH1-6g30575	NA	7.45302373647567	8.37211354721778
CSH1-9g41764	NA	8.48124705908336	NA
CSH1-4g20347	NA	5.86524964078258	NA
CSH1-5g23687	NA	1.56930349638079	NA
CSH1-9g41925	0.681742952307852	1.56930349638079	3.21221099059833
CSH1-6g31837	4.7588667173899	4.82484906668249	4.65610798032661
CSH1-9g43563	1.25772598235256	2.96814644306281	6.07301410465993
CSH1-7g36105	NA	8.48124705908336	NA
CSH1-11g49009	0.681742952307852	4.12182893942918	NA
CSH1-5g25068	NA	5.66126426724762	NA
CSH1-12g56703	5.57207488068078	4.41256630762538	3.21221099059833
CSH1-6g31921	NA	NA	5.37805647519076
CSH1-4g19909	6.70769080274516	7.65448240449036	NA
CSH1-2g09078	NA	1.56930349638079	4.83659510404265
CSH1-6g28651	NA	6.35633705104119	NA
CSH1-5g26025	NA	1.56930349638079	3.21221099059833
CSH1-4g20827	NA	6.82372708690334	NA
CSH1-11g52324	NA	7.16409037105787	NA
CSH1-4g20115	8.05026814976904	NA	NA
CSH1-10g46588	8.2369059508239	NA	NA
CSH1-1g05766	5.78747927356187	7.69880093643894	6.56925937899838
CSH1-8g39284	8.70578670497104	8.48124705908336	7.32153183234145
CSH1-11g49956	5.42428394592803	8.31494044388986	7.81708180304958
CSH1-5g24660	NA	NA	3.21221099059833
CSH1-4g20388	NA	1.56930349638079	NA
CSH1-3g16087	3.27299574781329	7.95201490259466	NA
CSH1-5g26596	NA	2.88071875889519	NA
CSH1-8g40967	8.70229369876797	9.8335626242083	NA
CSH1-10g47677	NA	8.0944262634204	NA
CSH1-3g15763	NA	7.16409037105787	NA
CSH1-5g24075	NA	2.22394619852895	NA
CSH1-10g46045	NA	7.97627069658121	NA
CSH1-12g55705	6.12372989738502	7.8142343772094	NA
CSH1-3g13931	NA	7.46268890787446	NA
CSH1-3g14038	6.12372989738502	7.12590017373233	9.17579033421678
CSH1-5g24393	4.1034092641963	5.68026939476925	7.78949597309689
CSH1-5g27263	8.70578670497104	10.1857544284513	9.68661595798277
CSH1-5g22982	NA	1.56930349638079	NA
CSH1-11g49868	2.06538404091044	2.01961369673616	NA
CSH1-1g04964	NA	4.02134333808844	NA
CSH1-2g08759	NA	NA	4.65610798032661
CSH1-11g52176	1.2880979144791	2.79329107472756	3.21221099059833
CSH1-10g46931	8.44214937989521	9.98050929043383	7.21017876593391
CSH1-3g14393	NA	2.85460719413116	5.37805647519076
CSH1-8g40928	NA	4.02134333808844	NA
CSH1-11g53736	7.57637794743692	7.47218169187094	NA
CSH1-11g50516	7.4173998152032	NA	NA
CSH1-1g06974	NA	4.02134333808844	7.96581175514149
CSH1-6g28767	0	5.41228312088644	3.21221099059833
CSH1-2g08044	NA	3.22610733571047	NA
CSH1-9g43561	NA	7.16409037105787	NA
CSH1-12g54611	NA	5.68536181882668	NA
CSH1-2g07870	3.85510323577591	6.23135135505034	NA
CSH1-4g17646	8.26620888956042	9.68661595798277	NA
CSH1-12g55394	5.11791870381341	8.69244752370283	6.64517472747225
CSH1-12g57126	6.30487734796336	6.55780017879936	6.04700772503728
CSH1-5g22063	10.1640015842039	5.16279137529466	8.37211354721778
CSH1-8g36956	NA	4.5307867821912	NA
CSH1-10g47338	6.15297285305055	NA	8.26088916130003
CSH1-12g56971	6.89408269773821	7.62036927780322	6.81231534558869
CSH1-10g47221	8.28219881738548	8.46303279708019	7.53964942262836
CSH1-2g07984	1.54571749737491	1.90703614664732	NA
CSH1-12g54810	5.5752074840878	NA	8.89197393263774
CSH1-11g52842	4.96904849420988	10.0920810660909	8.01427111520334
CSH1-4g20907	5.48304918119804	7.97558373217148	NA
CSH1-6g32081	NA	10.0920810660909	NA
CSH1-9g41597	6.4855652361735	8.24414084783786	9.17579033421678
CSH1-2g07874	NA	10.7852282466509	NA
CSH1-5g25803	NA	2.44358033805706	7.06462152996228
CSH1-5g26949	8.11886885001819	8.02007096660267	9.17579033421678
